./adb shell content query --uri content://mms/ > mmsout.txt


Row: 0 _id=101, thread_id=74, date=1575552377, date_sent=1575552377, msg_box=1, read=1, m_id=m9-AP0eBBKPxgtPpdLVZ00@mms.telenor.se, sub=NULL, sub_cs=NULL, ct_t=application/vnd.wap.multipart.related, ct_l=http://217.174.67.220:80/servlets/mms?message-id=mYLT6XS1W00, exp=NULL, m_cls=personal, m_type=132, v=18, m_size=188601, pri=129, rr=NULL, rpt_a=NULL, resp_st=NULL, st=NULL, tr_id=mr2V3AvxE5GtdLVZgtPp00@, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=NULL, locked=0, sub_id=4, seen=1, creator=com.samsung.android.messaging, sim_slot=1, sim_imsi=240084714269728, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=55f38fd496989118, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 11 _id=84, thread_id=59, date=1569951445, date_sent=1569951445, msg_box=1, read=1, m_id=HC26AT0015cf40a8a5ed02, sub=NULL, sub_cs=NULL, ct_t=application/vnd.wap.multipart.related, ct_l=http://166.216.227.78:8002/?msgid=HC26AT0015cf40a8a5ed0200, exp=NULL, m_cls=personal, m_type=132, v=16, m_size=510, pri=129, rr=129, rpt_a=NULL, resp_st=NULL, st=NULL, tr_id=HC26AT0015cf40a8a5ed0200, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=2, seen=1, creator=com.samsung.android.messaging, sim_slot=0, sim_imsi=310410886616001, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=1, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=bbf26c2e3f525d22, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 12 _id=82, thread_id=21, date=1569690548, date_sent=0, msg_box=2, read=1, m_id=092817090970003800001, sub=NULL, sub_cs=NULL, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=128, v=18, m_size=280908, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T16d78d8f196, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=0, d_rpt=129, locked=0, sub_id=2, seen=1, creator=com.samsung.android.messaging, sim_slot=0, sim_imsi=310410886616001, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=95f9f53dd7804616, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 13 _id=8, thread_id=13, date=1569243063, date_sent=0, msg_box=2, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=128, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d88bfb7, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=2edcd6e80e944905, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 14 _id=2, thread_id=4, date=1568340977, date_sent=1568340977, msg_box=1, read=1, m_id=091310162310002200240, sub=NULL, sub_cs=NULL, ct_t=application/vnd.wap.multipart.related, ct_l=http://cvasmms.singtel.com:10021/9y3eva1, exp=NULL, m_cls=personal, m_type=132, v=16, m_size=225506, pri=NULL, rr=NULL, rpt_a=NULL, resp_st=NULL, st=NULL, tr_id=9y3eva12608@022, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=1, seen=0, creator=com.samsung.android.messaging, sim_slot=1, sim_imsi=525016141662131, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=2628d4bee6d4a9ae, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 15 _id=80, thread_id=41, date=1568072179, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=2404993, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d76e1f3, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=6f70d4bbdb4b484c, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 16 _id=21, thread_id=20, date=1567632232, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d702b68, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=ba915bbc071cb9ab, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 17 _id=23, thread_id=22, date=1566308338, date_sent=0, msg_box=2, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=128, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d5bf7f2, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=cb68b860056b89d7, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 18 _id=47, thread_id=31, date=1565908694, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d55ded6, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=ffdfe66799442add, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 19 _id=79, thread_id=40, date=1565806024, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d544dc8, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=f926b2b183d91bc4, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 20 _id=78, thread_id=39, date=1565645424, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d51da70, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=5ac440b046bcc595, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 21 _id=77, thread_id=39, date=1565642790, date_sent=0, msg_box=2, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=128, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d51d026, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=5414632fc1ea9d24, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 22 _id=12, thread_id=14, date=1565295258, date_sent=0, msg_box=2, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=128, v=18, m_size=3411998, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d4c829a, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=d7bf0761c7e4086a, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
